,episode reward,episode,Method
487,-123.59643475162031,88,DDPG-PER
488,-170.72749624758674,89,DDPG-PER
489,-191.80788128229818,90,DDPG-PER
490,-168.81150579014928,91,DDPG-PER
491,-191.80405438211642,92,DDPG-PER
492,-187.36586351497576,93,DDPG-PER
493,-165.51013380587014,94,DDPG-PER
494,-146.36826630112017,95,DDPG-PER
495,-144.96439588218468,96,DDPG-PER
496,-121.96112268873767,97,DDPG-PER
497,-75.32212134784821,98,DDPG-PER
498,-39.77765883611335,99,DDPG-PER
499,-1.9211388561943672,100,DDPG-PER
